timestamp,prodi,jenis_kelamin,umur,suku,kabupaten,provinsi,asal_sekolah,jurusan_sekolah,ipk,kondisi_ekonomi,pendidikan_ayah,pendidikan_ibu,pekerjaan_ayah,pekerjaan_ibu,pendapatan_ayah,pendapatan_ibu,topik_minat,media_belajar,target_memproses,target_menerima,target_menyerap,target_memahami,durasi_belajar,motivasi,motivasi_lainnya,jurusan_std,kabupaten_std,jenis_kelamin_enc,jurusan_sekolah_enc,kabupaten_enc,pendapatan_ayah_enc,pendapatan_ibu_enc,durasi_belajar_enc,ipk_enc,ipk_kategori,media_buku,media_slide,media_video,media_interaktif,media_platform,media_forum,media_coding
2026-02-02 19:14:04.812,Teknik Informatika,Laki - Laki,20,Bugis,Sidendreng rappang,Sulawesi selatan,Ma biromaru ,IPA,"3,51",Menengah,SD,SMA,Pedagang / Wiraswasta,Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Sistem dan Jaringan Komputer (Jaringan Komputer, Sistem Operasi, Cloud Computing, Keamanan Siber)","Video pembelajaran (YouTube, e-learning, dll.)",Active,Intuitive,Verbal,Sequential,30 menit - 1 jam,Peningkatan keterampilan,Tidak ada,IPA,Lainnya,0,2,5,2,1,2,3.51,3.50–4.00,0,0,1,0,0,0,0
2026-02-02 18:47:43.506,Teknik Informatika,Laki - Laki,20,Banggai,Banggai laut,Sulawesi Tengah ,SMA N 1 Banggai,IPA,3.68,Menengah,SMA,D4 / S1,Karyawan Swasta,Pegawai Negeri Sipil (PNS),Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 5.000.000 - Rp 8.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Buku teks atau modul cetak, Video pembelajaran (YouTube, e-learning, dll.)",Reflective,Intuitive,Verbal,Sequential,1 - 2 jam,Other..,Uang,IPA,Lainnya,0,2,5,2,3,3,3.68,3.50–4.00,1,0,1,0,0,0,0
2026-02-02 18:35:47.035,Teknik Informatika,Laki - Laki,22,Bugis,Makassar,Sulawesi Selatan,SMAN. 4 Makassar,IPA,3.93,Menengah,SMA,SMA,Pedagang / Wiraswasta,Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi)",Reflective,Intuitive,Verbal,Global,30 menit - 1 jam,Other..,Ketika belajar dan mendapatkan hasil pemahaman terkait materi yang di pelajari itu sangat nikmat. Jadi saya belajar untuk memperoleh hal tersebut.,IPA,Makassar,0,2,8,2,1,2,3.93,3.50–4.00,0,0,1,1,0,0,0
2026-02-02 18:19:22.155,Teknik Informatika,Perempuan,20,Bugis ,Bombana ,Sulawesi Tenggara ,SMA NEGERI 05 BOMBANA ,IPA,3.93,Menengah,SMA,SMA,Pegawai Negeri Sipil (PNS),Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.)",Reflective,Sensing,Verbal,Sequential,30 menit - 1 jam,Other..,Karena sy suka jika ada yang meminta untuk di ajar oleh saya. Saya juga ingin liat nilai saya tinggi ada kepuasan tersendiri di situ. Selain itu saya juga ingin jaga nama baik om dengan tanteku.,IPA,Lainnya,1,2,5,2,1,2,3.93,3.50–4.00,0,1,1,0,0,0,0
2026-02-02 18:04:32.506,Teknik Informatika,Perempuan,18,Bugis,Kutai Kartanegara ,Kalimantan Timur ,MAS ASY SYIFA BALIKPAPAN,IPA,3.62,Menengah,SMA,D4 / S1,Karyawan Swasta,Tenaga Pendidik (Dosen/Guru),Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Buku teks atau modul cetak, Video pembelajaran (YouTube, e-learning, dll.)",Reflective,Intuitive,Verbal,Sequential,1 - 2 jam,Other..,Suka belajar,IPA,Lainnya,1,2,5,2,2,3,3.62,3.50–4.00,1,0,1,0,0,0,0
2026-02-02 18:02:07.071,Teknik Informatika,Laki - Laki,21,Makassar,Makassar,Sulawesi selatan,Smk kartika xx-1 makassar,TKJ,"3,60",Tinggi,SD,SMA,Profesional (Dokter / Pengacara / dll.),Profesional (Dokter / Pengacara / dll.),Rp 5.000.000 - Rp 8.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Teknologi dan Inovasi Digital (Robotika, Internet of Things, Blockchain, Teknologi Baru lainnya)",Buku teks atau modul cetak,Active,Sensing,Visual,Sequential,30 menit - 1 jam,Other..,Just be better then yesterday,TKJ,Makassar,0,9,8,3,2,2,3.6,3.50–4.00,1,0,0,0,0,0,0
2026-02-02 17:41:31.211,Teknik Informatika,Perempuan,21,Bugis,Maros ,Sulawesi Selatan,SMAN 4 MAROS ,IPA,"3,80",Menengah,SMA,SMA,Pegawai Negeri Sipil (PNS),Pedagang / Wiraswasta,Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Active,Sensing,Verbal,Sequential,30 menit - 1 jam,Peningkatan keterampilan,-,IPA,Maros,1,2,11,2,2,2,3.8,3.50–4.00,0,0,0,0,1,1,0
2026-02-02 17:33:04.458,Teknik Informatika,Perempuan,21,Makassar,Takalar,Sulsel,Albayan islamic boarding school,IPS,"3,86",Menengah,SMA,SMA,Karyawan Swasta,Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Buku teks atau modul cetak, Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.), Coding platform atau IDE (misalnya: repl.it, Jupyter, VS Code)",Reflective,Sensing,Visual,Sequential,1 - 2 jam,Tantangan akademis,-,IPS,Takalar,1,3,16,2,1,3,3.86,3.50–4.00,1,1,1,1,1,1,1
2026-02-02 17:25:04.857,Teknik Informatika,Laki - Laki,21,Bugis,Pangkep,Sulsel,SMK IK Ampana Kota,TKJ,3.8,Rendah,SMA,SMA,Karyawan Swasta,Tidak bekerja / Pensiunan,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Komputasi Visual dan Interaksi (Pengolahan Citra Digital, Computer Vision, Interaksi Manusia dan Komputer, Multimedia)","Video pembelajaran (YouTube, e-learning, dll.), Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Reflective,Sensing,Visual,Sequential,30 menit - 1 jam,Other..,Untuk menjadi cerdas,TKJ,Pangkep,0,9,13,1,1,2,3.8,3.50–4.00,0,0,1,0,1,1,0
2026-02-02 17:21:41.912,Teknik Informatika,Perempuan,18,bugis,Pinrang ,Sulawesi Selatan ,pondok pesantren darul Hasanah ,tidak ada,3.72,Menengah,SMA,SD,Buruh / Petani / Nelayan,Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi)",Active,Sensing,Verbal,Sequential,1 - 2 jam,Peningkatan keterampilan,-,Lainnya,Pinrang,1,6,14,2,1,3,3.72,3.50–4.00,0,0,1,1,0,0,0
2026-02-02 17:20:52.560,Teknik Informatika,Perempuan,20,Buton,Maluku tengah,Maluku,MA AL-MABRUR WAHAI ,IPA,3.5,Menengah,SMA,D4 / S1,Buruh / Petani / Nelayan,Pedagang / Wiraswasta,Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Buku teks atau modul cetak, Video pembelajaran (YouTube, e-learning, dll.), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Reflective,Sensing,Verbal,Sequential,Lebih dari 2 jam,Peningkatan keterampilan,.,IPA,Maluku Tengah,1,2,9,2,2,4,3.5,3.50–4.00,1,0,1,0,1,0,0
2026-02-02 17:19:25.953,Teknik Informatika,Laki - Laki,20,Bugis,Pinrang ,SULAWESI SELATAN,SMA NEGERI 1 PINRANG ,IPS,.,Menengah,D4 / S1,D4 / S1,Pegawai Negeri Sipil (PNS),Pegawai Negeri Sipil (PNS),Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Teknologi dan Inovasi Digital (Robotika, Internet of Things, Blockchain, Teknologi Baru lainnya)","Buku teks atau modul cetak, Video pembelajaran (YouTube, e-learning, dll.), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Active,Sensing,Visual,Sequential,1 - 2 jam,Peningkatan keterampilan,Gak ad,IPS,Pinrang,0,3,14,2,2,3,3.71,3.50–4.00,1,0,1,0,1,0,0
2026-02-02 17:18:48.377,Teknik Informatika,Laki - Laki,19,Kei,Ambon ,Maluku utara,Madrasah Aliyah negeri 2,IPA,3.76,Menengah,S2,S3,Pegawai Negeri Sipil (PNS),Tenaga Pendidik (Dosen/Guru),Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Reflective,Sensing,Verbal,Sequential,30 menit - 1 jam,Peningkatan keterampilan,Tidak ada,IPA,Lainnya,0,2,5,2,2,2,3.76,3.50–4.00,0,1,1,0,1,0,0
2026-02-02 17:18:02.678,Teknik Informatika,Perempuan,19,Bugis,Kepulauan aru,Maluku,SMA N 3 KEPULAUAN ARU,IPA,3.62,Menengah,SMA,SMA,Pedagang / Wiraswasta,Pedagang / Wiraswasta,Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Sistem dan Jaringan Komputer (Jaringan Komputer, Sistem Operasi, Cloud Computing, Keamanan Siber)","Buku teks atau modul cetak, Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.), Coding platform atau IDE (misalnya: repl.it, Jupyter, VS Code)",Active,Sensing,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,.,IPA,Lainnya,1,2,5,2,2,2,3.62,3.50–4.00,1,1,1,1,1,1,1
2026-02-02 17:16:54.307,Teknik Informatika,Laki - Laki,20,Bugis,Sidrap,Sulawesi selatan,SMA IT VILLLAH THAFIZ HIMMATUL QURAN MALINO,.,"3,5",Menengah,SMP,SMP,Pedagang / Wiraswasta,Pedagang / Wiraswasta,Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Video pembelajaran (YouTube, e-learning, dll.)",Active,Sensing,Visual,Sequential,Lebih dari 2 jam,Peningkatan keterampilan,.,Lainnya,Lainnya,0,6,5,2,2,4,3.5,3.50–4.00,0,0,1,0,0,0,0
2026-02-02 17:14:31.125,Teknik Informatika,Perempuan,19,Bugis,Unaaha,Sultra,SMAN 1 UNAAHA,IPA,"3,8",Menengah,D4 / S1,SMA,TNI / Polri,Pedagang / Wiraswasta,Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Sistem dan Jaringan Komputer (Jaringan Komputer, Sistem Operasi, Cloud Computing, Keamanan Siber)","Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.)",Active,Sensing,Verbal,Global,30 menit - 1 jam,Peningkatan keterampilan,tidak ada,IPA,Lainnya,1,2,5,2,2,2,3.8,3.50–4.00,0,0,0,0,0,1,0
2026-02-02 17:14:04.190,Sistem Informasi,Perempuan,19,bugis,pangkep,sulawesi selatan,ma ddi kanang,IPA,3.79,Menengah,S2,D4 / S1,Pegawai Negeri Sipil (PNS),Pegawai Negeri Sipil (PNS),Rp 5.000.000 - Rp 8.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.), Coding platform atau IDE (misalnya: repl.it, Jupyter, VS Code)",Active,Intuitive,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,tidak ada,IPA,Pangkep,1,2,13,3,2,2,3.79,3.50–4.00,0,0,1,1,1,0,1
2026-02-02 16:38:48.718,Teknik Informatika,Laki - Laki,21,Bugis,Poso,Sulawesi Tengah,SMAQUR WAHDAH,Tahfidz,"3,7",Menengah,SMA,SMA,Pedagang / Wiraswasta,Pedagang / Wiraswasta,Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.)",Reflective,Sensing,Visual,Sequential,1 - 2 jam,Tantangan akademis,tidak ada,Keagamaan,Lainnya,0,4,5,2,2,3,3.7,3.50–4.00,0,1,1,0,0,0,0
2026-02-02 14:39:41.542,Teknik Informatika,Laki - Laki,22,Bugis,Ternate,Maluku Utara,SMA 3 Makassar,IPA,3.79,Menengah,S2,SMA,Profesional (Dokter / Pengacara / dll.),Tidak bekerja / Pensiunan,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi)",Reflective,Intuitive,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,-,IPA,Lainnya,0,2,5,1,1,2,3.79,3.50–4.00,0,0,1,1,0,0,0
2026-02-02 14:33:54.988,Teknik Informatika,Perempuan,22,Bugis,Wajo,Sulawesi Selatan,SMK Darussalam Makassar,TKJ,3.88,Menengah,SD,SMP,Pedagang / Wiraswasta,Pedagang / Wiraswasta,Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Sistem dan Jaringan Komputer (Jaringan Komputer, Sistem Operasi, Cloud Computing, Keamanan Siber)","Buku teks atau modul cetak, Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Reflective,Sensing,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,-,TKJ,Wajo,1,9,17,2,2,2,3.88,3.50–4.00,1,0,1,1,1,0,0
2026-02-02 14:22:59.886,Teknik Informatika,Perempuan,22,bugis,banggai,sulawesi tengah ,man,IPA,"3,5",Menengah,SMA,D4 / S1,Tidak bekerja / Pensiunan,Pegawai Negeri Sipil (PNS),Kurang dari Rp 2.000.000 per bulan,Rp 5.000.000 - Rp 8.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)",Slide presentasi (PowerPoint) dari dosen,Active,Sensing,Verbal,Sequential,Kurang dari 30 menit,Peningkatan keterampilan,tidak ada,IPA,Lainnya,1,2,5,1,3,1,3.5,3.50–4.00,0,1,0,0,0,0,0
2026-02-02 13:43:39.181,Teknik Informatika,Perempuan,21,Bugis,Barru,Sulawesi Selatan,SMA Negeri 1 Barru,IPA,"3,88",Menengah,S2,D3,Pegawai Negeri Sipil (PNS),Pedagang / Wiraswasta,Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Reflective,Sensing,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,.,IPA,Lainnya,1,2,5,2,2,2,3.88,3.50–4.00,0,1,1,1,1,0,0
2026-02-02 13:38:26.210,Teknik Informatika,Laki - Laki,21,Bugis,Bulungan,Kalimantan Utara,Ponpes Al ikhlas Ujung Bone,IPA,"3,88",Menengah,SMA,SMA,Karyawan Swasta,Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Komputasi Visual dan Interaksi (Pengolahan Citra Digital, Computer Vision, Interaksi Manusia dan Komputer, Multimedia)","Media interaktif (simulasi, animasi, aplikasi edukasi)",Active,Intuitive,Visual,Sequential,Kurang dari 30 menit,Penghargaan atau sertifikat,.,IPA,Lainnya,0,2,5,2,1,1,3.88,3.50–4.00,0,0,0,1,0,0,0
2026-02-02 13:32:27.534,Teknik Informatika,Laki - Laki,21,Bugis,Pangkep,Sulawesi Selatan,Smk Darussalam,Rekayasa Perangkat Lunak,3.85,Menengah,D4 / S1,D4 / S1,Tidak bekerja / Pensiunan,Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Media interaktif (simulasi, animasi, aplikasi edukasi), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.), Coding platform atau IDE (misalnya: repl.it, Jupyter, VS Code)",Active,Sensing,Visual,Global,1 - 2 jam,Other..,Meningkatkan pendapatan,RPL,Pangkep,0,8,13,2,1,3,3.85,3.50–4.00,0,0,0,1,1,0,1
2026-02-02 13:23:35.706,Teknik Informatika,Perempuan,22,Bugis,Bone,Sulawesi Selatan,SMA Muhammadiyah Kota Jayapura ,IPA,3.8,Menengah,SMA,D4 / S1,Tidak bekerja / Pensiunan,Tidak bekerja / Pensiunan,Kurang dari Rp 2.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Video pembelajaran (YouTube, e-learning, dll.), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Reflective,Intuitive,Visual,Sequential,Kurang dari 30 menit,Tantangan akademis,-,IPA,Bone,1,2,0,1,2,1,3.8,3.50–4.00,0,0,1,0,1,0,0
2026-02-02 13:01:04.592,Teknik Informatika,Perempuan,21,Sula,Kepulauan Sula ,Maluku Utara ,SMA NEGERI 1 MANGOLE UTARA,IPA,-,Menengah,SMA,SMA,Pedagang / Wiraswasta,Tidak bekerja / Pensiunan,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.), Coding platform atau IDE (misalnya: repl.it, Jupyter, VS Code)",Active,Sensing,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,.,IPA,Lainnya,1,2,5,1,1,2,3.71,3.50–4.00,0,0,1,1,1,1,1
2026-02-01 22:53:35.967,Teknik Informatika,Laki - Laki,22,Muna,Muna,Sulawesi Tenggara,SMAS IBNU ABBAS,IPA,"3,9",Menengah,S2,D4 / S1,Pegawai Negeri Sipil (PNS),Tenaga Pendidik (Dosen/Guru),Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Buku teks atau modul cetak, Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Active,Intuitive,Verbal,Global,Lebih dari 2 jam,Peningkatan keterampilan,-,IPA,Lainnya,0,2,5,2,2,4,3.9,3.50–4.00,1,1,1,1,1,1,0
2026-02-01 21:36:21.878,Teknik Informatika,Laki - Laki,22,Toraja,Rantepao,Sulawesi Selatan,SMK Negeri 2 Baubau,TKJ,"3,7",Menengah,SMA,SMA,Pedagang / Wiraswasta,Pedagang / Wiraswasta,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Teknologi dan Inovasi Digital (Robotika, Internet of Things, Blockchain, Teknologi Baru lainnya)","Buku teks atau modul cetak, Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Active,Sensing,Verbal,Global,30 menit - 1 jam,Peningkatan keterampilan,-,TKJ,Lainnya,0,9,5,1,1,2,3.7,3.50–4.00,1,0,1,1,1,1,0
2026-02-01 21:35:26.744,Teknik Informatika,Perempuan,21,maluku,MALUKU TENGAH,maluku,ats tsabat,IPA,"3,4",Tinggi,S3,S3,Pegawai Negeri Sipil (PNS),Pegawai Negeri Sipil (PNS),Rp 5.000.000 - Rp 8.000.000 per bulan,Rp 5.000.000 - Rp 8.000.000 per bulan,"Sistem dan Jaringan Komputer (Jaringan Komputer, Sistem Operasi, Cloud Computing, Keamanan Siber)","Slide presentasi (PowerPoint) dari dosen, Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.)",Reflective,Sensing,Visual,Sequential,30 menit - 1 jam,Tantangan akademis,tidak ada,IPA,Maluku Tengah,1,2,9,3,3,2,3.4,3.00–3.50,0,1,0,0,0,1,0
2026-02-01 20:45:16.659,Teknik Informatika,Laki - Laki,21,Bugis,bone - sidrap ,Sulawesi Selatan ,SMA ,IPA,3.7,Menengah,D4 / S1,SMA,Tidak bekerja / Pensiunan,Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Buku teks atau modul cetak, Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.), Coding platform atau IDE (misalnya: repl.it, Jupyter, VS Code)",Active,Sensing,Visual,Sequential,Lebih dari 2 jam,Tantangan akademis,-,IPA,Lainnya,0,2,5,2,1,4,3.7,3.50–4.00,1,0,1,1,1,1,1
2026-02-01 20:21:43.191,Teknik Informatika,Perempuan,21,Bugis,Kota Jayapura,Papua,SMA Negeri 4 Jayapura,IPA,"3,78",Menengah,D4 / S1,D4 / S1,Tidak bekerja / Pensiunan,Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi)",Active,Sensing,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,-,IPA,Lainnya,1,2,5,2,2,2,3.78,3.50–4.00,0,0,1,1,0,0,0
2026-02-01 20:08:01.188,Teknik Informatika,Laki - Laki,22,Bugis,Kota makassar,Sulawesi selatan,SMA AL-ISHLAH,IPA,"3,4",Menengah,D4 / S1,D4 / S1,Pedagang / Wiraswasta,Tidak bekerja / Pensiunan,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)",Buku teks atau modul cetak,Active,Sensing,Visual,Sequential,Kurang dari 30 menit,Penghargaan atau sertifikat,Tidak ada,IPA,Makassar,0,2,8,1,1,1,3.4,3.00–3.50,1,0,0,0,0,0,0
2026-02-01 19:40:18.178,Teknik Informatika,Perempuan,21,Bungku,Morowali ,Sulawesi Tengah,SMA Al-Khaira’at Kolono,IPA,"3,60",Menengah,SMA,D3,Pedagang / Wiraswasta,Pegawai Negeri Sipil (PNS),Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Teknologi dan Inovasi Digital (Robotika, Internet of Things, Blockchain, Teknologi Baru lainnya)",Slide presentasi (PowerPoint) dari dosen,Active,Sensing,Verbal,Sequential,30 menit - 1 jam,Peningkatan keterampilan,Peningkatan Keterampilan ,IPA,Morowali,1,2,12,1,1,2,3.6,3.50–4.00,0,1,0,0,0,0,0
2026-02-01 19:30:57.643,Teknik Informatika,Perempuan,20,galela,halmahera utara ,maluku utara ,Man 1 halut,IPA,3.6,Menengah,D4 / S1,SMA,Pegawai Negeri Sipil (PNS),Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Active,Sensing,Visual,Sequential,30 menit - 1 jam,Pengakuan dari teman/sejawat,tidak ada,IPA,Lainnya,1,2,5,2,1,2,3.6,3.50–4.00,0,0,0,0,1,0,0
